run	library	sample	include	project	date
BGI_LB1	LBM02A03	LBM02A03	Y	LBEmel	
BGI_LB1	LBM02A04	LBM02A04	Y	LBEmel	
BGI_LB1	LBM02A08	LBM02A08	Y	LBEmel	
BGI_LB1	LBM02A10	LBM02A10	Y	LBEmel	
BGI_LB1	LBM02B01	LBM02B01	Y	LBEmel	
BGI_LB1	LBM02B02	LBM02B02	Y	LBEmel	
BGI_LB1	LBM02B03	LBM02B03	Y	LBEmel	
BGI_LB1	LBM02B04	LBM02B04	Y	LBEmel	
BGI_LB1	LBM02B05	LBM02B05	Y	LBEmel	
BGI_LB1	LBM02B06	LBM02B06	Y	LBEmel	
BGI_LB1	LBM02B07	LBM02B07	Y	LBEmel	
BGI_LB1	LBM02B08	LBM02B08	Y	LBEmel	
BGI_LB1	LBM02B09	LBM02B09	Y	LBEmel	
BGI_LB1	LBM02B11	LBM02B11	Y	LBEmel	
BGI_LB1	LBM02B12	LBM02B12	Y	LBEmel	
BGI_LB1	LBM02C01	LBM02C01	Y	LBEmel	
BGI_LB1	LBM02C02	LBM02C02	Y	LBEmel	
BGI_LB1	LBM02C03	LBM02C03	Y	LBEmel	
BGI_LB1	LBM02C04	LBM02C04	Y	LBEmel	
BGI_LB1	LBM02C05	LBM02C05	Y	LBEmel	
BGI_LB1	LBM02C06	LBM02C06	Y	LBEmel	
BGI_LB1	LBM02C07	LBM02C07	Y	LBEmel	
BGI_LB1	LBM02C08	LBM02C08	Y	LBEmel	
BGI_LB1	LBM02C09	LBM02C09	Y	LBEmel	
BGI_LB1	LBM02C10	LBM02C10	Y	LBEmel	
BGI_LB1	LBM02C11	LBM02C11	Y	LBEmel	
BGI_LB1	LBM02C12	LBM02C12	Y	LBEmel	
BGI_LB1	LBM02D01	LBM02D01	Y	LBEmel	
BGI_LB1	LBM02D02	LBM02D02	Y	LBEmel	
BGI_LB1	LBM02D03	LBM02D03	Y	LBEmel	
BGI_LB1	LBM02D04	LBM02D04	Y	LBEmel	
BGI_LB1	LBM02D05	LBM02D05	Y	LBEmel	
BGI_LB1	LBM02D07	LBM02D07	Y	LBEmel	
BGI_LB1	LBM02D08	LBM02D08	Y	LBEmel	
BGI_LB1	LBM02D09	LBM02D09	Y	LBEmel	
BGI_LB1	LBM02D10	LBM02D10	Y	LBEmel	
BGI_LB1	LBM02D11	LBM02D11	Y	LBEmel	
BGI_LB1	LBM02D12	LBM02D12	Y	LBEmel	
BGI_LB1	LBM02E01	LBM02E01	Y	LBEmel	
BGI_LB1	LBM02E02	LBM02E02	Y	LBEmel	
BGI_LB1	LBM02E03	LBM02E03	Y	LBEmel	
BGI_LB1	LBM02E04	LBM02E04	Y	LBEmel	
BGI_LB1	LBM02E05	LBM02E05	Y	LBEmel	
BGI_LB1	LBM02E06	LBM02E06	Y	LBEmel	
BGI_LB1	LBM02E07	LBM02E07	Y	LBEmel	
BGI_LB1	LBM02E09	LBM02E09	Y	LBEmel	
BGI_LB1	LBM02E10	LBM02E10	Y	LBEmel	
BGI_LB1	LBM02E11	LBM02E11	Y	LBEmel	
BGI_LB1	LBM02E12	LBM02E12	Y	LBEmel	
BGI_LB1	LBM02F01	LBM02F01	Y	LBEmel	
BGI_LB1	LBM02F02	LBM02F02	Y	LBEmel	
BGI_LB1	LBM02F03	LBM02F03	Y	LBEmel	
BGI_LB1	LBM02F04	LBM02F04	Y	LBEmel	
BGI_LB1	LBM02F06	LBM02F06	Y	LBEmel	
BGI_LB1	LBM02F07	LBM02F07	Y	LBEmel	
BGI_LB1	LBM02F08	LBM02F08	Y	LBEmel	
BGI_LB1	LBM02F09	LBM02F09	Y	LBEmel	
BGI_LB1	LBM02F10	LBM02F10	Y	LBEmel	
BGI_LB1	LBM02F11	LBM02F11	Y	LBEmel	
BGI_LB1	LBM02G01	LBM02G01	Y	LBEmel	
BGI_LB1	LBM02G02	LBM02G02	Y	LBEmel	
BGI_LB1	LBM02G03	LBM02G03	Y	LBEmel	
BGI_LB1	LBM02G04	LBM02G04	Y	LBEmel	
BGI_LB1	LBM02G05	LBM02G05	Y	LBEmel	
BGI_LB1	LBM02G06	LBM02G06	Y	LBEmel	
BGI_LB1	LBM02G07	LBM02G07	Y	LBEmel	
BGI_LB1	LBM02G08	LBM02G08	Y	LBEmel	
BGI_LB1	LBM02G09	LBM02G09	Y	LBEmel	
BGI_LB1	LBM02G10	LBM02G10	Y	LBEmel	
BGI_LB1	LBM02G11	LBM02G11	Y	LBEmel	
BGI_LB1	LBM02G12	LBM02G12	Y	LBEmel	
BGI_LB1	LBM02H02	LBM02H02	Y	LBEmel	
BGI_LB1	LBM02H03	LBM02H03	Y	LBEmel	
BGI_LB1	LBM02H04	LBM02H04	Y	LBEmel	
BGI_LB1	LBM02H05	LBM02H05	Y	LBEmel	
BGI_LB1	LBM02H08	LBM02H08	Y	LBEmel	
BGI_LB1	LBM02H09	LBM02H09	Y	LBEmel	
BGI_LB1	LBM02H10	LBM02H10	Y	LBEmel	
BGI_LB1	LBM02H11	LBM02H11	Y	LBEmel	
BGI_LB1	LBM03A02	LBM03A02	Y	LBEmel	
BGI_LB1	LBM03A11	LBM03A11	Y	LBEmel	
BGI_LB1	LBM03B02	LBM03B02	Y	LBEmel	
BGI_LB1	LBM03B04	LBM03B04	Y	LBEmel	
BGI_LB1	LBM03B05	LBM03B05	Y	LBEmel	
BGI_LB1	LBM03B07	LBM03B07	Y	LBEmel	
BGI_LB1	LBM03B09	LBM03B09	Y	LBEmel	
BGI_LB1	LBM03B10	LBM03B10	Y	LBEmel	
BGI_LB1	LBM03B11	LBM03B11	Y	LBEmel	
BGI_LB1	LBM03C02	LBM03C02	Y	LBEmel	
BGI_LB1	LBM03C03	LBM03C03	Y	LBEmel	
BGI_LB1	LBM03C04	LBM03C04	Y	LBEmel	
BGI_LB1	LBM03C05	LBM03C05	Y	LBEmel	
BGI_LB1	LBM03C07	LBM03C07	Y	LBEmel	
BGI_LB1	LBM03C09	LBM03C09	Y	LBEmel	
BGI_LB1	LBM03C10	LBM03C10	Y	LBEmel	
BGI_LB1	LBM03C11	LBM03C11	Y	LBEmel	
BGI_LB1	LBM03D01	LBM03D01	Y	LBEmel	
BGI_LB1	LBM03D02	LBM03D02	Y	LBEmel	
BGI_LB1	LBM03D03	LBM03D03	Y	LBEmel	
BGI_LB1	LBM03D04	LBM03D04	Y	LBEmel	
BGI_LB1	LBM03D05	LBM03D05	Y	LBEmel	
BGI_LB1	LBM03D06	LBM03D06	Y	LBEmel	
BGI_LB1	LBM03D07	LBM03D07	Y	LBEmel	
BGI_LB1	LBM03D08	LBM03D08	Y	LBEmel	
BGI_LB1	LBM03D09	LBM03D09	Y	LBEmel	
BGI_LB1	LBM03D10	LBM03D10	Y	LBEmel	
BGI_LB1	LBM03D11	LBM03D11	Y	LBEmel	
BGI_LB1	LBM03E01	LBM03E01	Y	LBEmel	
BGI_LB1	LBM03E02	LBM03E02	Y	LBEmel	
BGI_LB1	LBM03E04	LBM03E04	Y	LBEmel	
BGI_LB1	LBM03E06	LBM03E06	Y	LBEmel	
BGI_LB1	LBM03E07	LBM03E07	Y	LBEmel	
BGI_LB1	LBM03E08	LBM03E08	Y	LBEmel	
BGI_LB1	LBM03E09	LBM03E09	Y	LBEmel	
BGI_LB1	LBM03E10	LBM03E10	Y	LBEmel	
BGI_LB1	LBM03E11	LBM03E11	Y	LBEmel	
BGI_LB1	LBM03E12	LBM03E12	Y	LBEmel	
BGI_LB1	LBM03F01	LBM03F01	Y	LBEmel	
BGI_LB1	LBM03F04	LBM03F04	Y	LBEmel	
BGI_LB1	LBM03F05	LBM03F05	Y	LBEmel	
BGI_LB1	LBM03F06	LBM03F06	Y	LBEmel	
BGI_LB1	LBM03F07	LBM03F07	Y	LBEmel	
BGI_LB1	LBM03F08	LBM03F08	Y	LBEmel	
BGI_LB1	LBM03F09	LBM03F09	Y	LBEmel	
BGI_LB1	LBM03F10	LBM03F10	Y	LBEmel	
BGI_LB1	LBM03F11	LBM03F11	Y	LBEmel	
BGI_LB1	LBM03G02	LBM03G02	Y	LBEmel	
BGI_LB1	LBM03G05	LBM03G05	Y	LBEmel	
BGI_LB1	LBM03G06	LBM03G06	Y	LBEmel	
BGI_LB1	LBM03G07	LBM03G07	Y	LBEmel	
BGI_LB1	LBM03G08	LBM03G08	Y	LBEmel	
BGI_LB1	LBM03G09	LBM03G09	Y	LBEmel	
BGI_LB1	LBM03G10	LBM03G10	Y	LBEmel	
BGI_LB1	LBM03G11	LBM03G11	Y	LBEmel	
BGI_LB1	LBM03H06	LBM03H06	Y	LBEmel	
BGI_LB1	LBM04A01	LBM04A01	Y	LBEmel	
BGI_LB1	LBM04A02	LBM04A02	Y	LBEmel	
BGI_LB1	LBM04A03	LBM04A03	Y	LBEmel	
BGI_LB1	LBM04A05	LBM04A05	Y	LBEmel	
BGI_LB1	LBM04B01	LBM04B01	Y	LBEmel	
BGI_LB1	LBM04B02	LBM04B02	Y	LBEmel	
BGI_LB1	LBM04B04	LBM04B04	Y	LBEmel	
BGI_LB1	LBM04B06	LBM04B06	Y	LBEmel	
BGI_LB1	LBM04B08	LBM04B08	Y	LBEmel	
BGI_LB1	LBM04C02	LBM04C02	Y	LBEmel	
BGI_LB1	LBM04C03	LBM04C03	Y	LBEmel	
BGI_LB1	LBM04C04	LBM04C04	Y	LBEmel	
BGI_LB1	LBM04C05	LBM04C05	Y	LBEmel	
BGI_LB1	LBM04C06	LBM04C06	Y	LBEmel	
BGI_LB1	LBM04D01	LBM04D01	Y	LBEmel	
BGI_LB1	LBM04D02	LBM04D02	Y	LBEmel	
BGI_LB1	LBM04D05	LBM04D05	Y	LBEmel	
BGI_LB1	LBM04D06	LBM04D06	Y	LBEmel	
BGI_LB1	LBM04D08	LBM04D08	Y	LBEmel	
BGI_LB1	LBM04E01	LBM04E01	Y	LBEmel	
BGI_LB1	LBM04E02	LBM04E02	Y	LBEmel	
BGI_LB1	LBM04E03	LBM04E03	Y	LBEmel	
BGI_LB1	LBM04E04	LBM04E04	Y	LBEmel	
BGI_LB1	LBM04E05	LBM04E05	Y	LBEmel	
BGI_LB1	LBM04E06	LBM04E06	Y	LBEmel	
BGI_LB1	LBM04E08	LBM04E08	Y	LBEmel	
BGI_LB1	LBM04E11	LBM04E11	Y	LBEmel	
BGI_LB1	LBM04F01	LBM04F01	Y	LBEmel	
BGI_LB1	LBM04F02	LBM04F02	Y	LBEmel	
BGI_LB1	LBM04F03	LBM04F03	Y	LBEmel	
BGI_LB1	LBM04F04	LBM04F04	Y	LBEmel	
BGI_LB1	LBM04F05	LBM04F05	Y	LBEmel	
BGI_LB1	LBM04F06	LBM04F06	Y	LBEmel	
BGI_LB1	LBM04G01	LBM04G01	Y	LBEmel	
BGI_LB1	LBM04G02	LBM04G02	Y	LBEmel	
BGI_LB1	LBM04G03	LBM04G03	Y	LBEmel	
BGI_LB1	LBM04G04	LBM04G04	Y	LBEmel	
BGI_LB1	LBM04G05	LBM04G05	Y	LBEmel	
BGI_LB1	LBM04G06	LBM04G06	Y	LBEmel	
BGI_LB1	LBM04G08	LBM04G08	Y	LBEmel	
BGI_LB1	LBM04H01	LBM04H01	Y	LBEmel	
DP15-oxley.1	EB510	EB510	Y	DP15	
DP15-oxley.1	EB515	EB515	Y	DP15	
DP15-oxley.1	EB519	EB519	Y	DP15	
DP15-oxley.1	EB521	EB521	Y	DP15	
DP15-oxley.1	EB522	EB522	Y	DP15	
DP15-oxley.1	EB523	EB523	Y	DP15	
DP15-oxley.1	EB524	EB524	Y	DP15	
DP15-oxley.1	EB525	EB525	Y	DP15	
DP15-oxley.1	EB526	EB526	Y	DP15	
DP15-oxley.1	EB527	EB527	Y	DP15	
DP15-oxley.1	EB528	EB528	Y	DP15	
DP15-oxley.1	EB529	EB529	Y	DP15	
DP15-oxley.1	EB530	EB530	Y	DP15	
DP15-oxley.1	EB531	EB531	Y	DP15	
DP15-oxley.1	EB534	EB534	Y	DP15	
DP15-oxley.1	EB535	EB535	Y	DP15	
DP15-oxley.1	EB536	EB536	Y	DP15	
DP15-oxley.1	ENE0001	ENE0001	Y	DP15	
DP15-oxley.1	ENE0005	ENE0005	Y	DP15	
DP15-oxley.1	ENE0008	ENE0008	Y	DP15	
DP15-oxley.1	ENE0009	ENE0009	Y	DP15	
DP15-oxley.1	ENE0010	ENE0010	Y	DP15	
DP15-oxley.1	ENE0011	ENE0011	Y	DP15	
DP15-oxley.1	ENE0014	ENE0014	Y	DP15	
DP15-oxley.1	ENE0015	ENE0015	Y	DP15	
DP15-oxley.1	ENE0023	ENE0023	Y	DP15	
DP15-oxley.1	ENE0024	ENE0024	Y	DP15	
DP15-oxley.1	ENE0026	ENE0026	Y	DP15	
DP15-oxley.1	ENE0028	ENE0028	Y	DP15	
DP15-oxley.1	ENE0030	ENE0030	Y	DP15	
DP15-oxley.1	ENE0031	ENE0031	Y	DP15	
DP15-oxley.1	ENE0032	ENE0032	Y	DP15	
DP15-oxley.1	ENE0033	ENE0033	Y	DP15	
DP15-oxley.1	ENE0034	ENE0034	Y	DP15	
DP15-oxley.1	ENE0036	ENE0036	Y	DP15	
DP15-oxley.1	ENE0038	ENE0038	Y	DP15	
DP15-oxley.1	ENE0040	ENE0040	Y	DP15	
DP15-oxley.1	ENE0042	ENE0042	Y	DP15	
DP15-oxley.1	ENE0044	ENE0044	Y	DP15	
DP15-oxley.1	J345b	J345b	Y	DP15	
DP15-oxley.1	J345c	J345c	Y	DP15	
DP15-oxley.1	J349	J349	Y	DP15	
DP15-oxley.1	J355b	J355b	Y	DP15	
DP15-oxley.1	J359f	J359f	Y	DP15	
DP15-oxley.1	J377f	J377f	Y	DP15	
DP15-oxley.1	J382	J382	Y	DP15	
DP15-oxley.1	J395a-rep	J395a	Y	DP15	
DP15-oxley.1	J401	J401	Y	DP15	
DP15-oxley.1	J401i	J401i	Y	DP15	
DP15-oxley.1	J405	J405	Y	DP15	
DP15-oxley.1	J406	J406	Y	DP15	
DP15-oxley.1	J413	J413	Y	DP15	
DP15-oxley.1	J413b	J413b	Y	DP15	
DP15-oxley.1	J413d	J413d	Y	DP15	
DP15-oxley.1	J413e	J413e	Y	DP15	
DP15-oxley.1	J413g	J413g	Y	DP15	
DP15-oxley.1	J413h	J413h	Y	DP15	
DP15-oxley.1	J413i	J413i	Y	DP15	
DP15-oxley.1	J414d	J414d	Y	DP15	
DP15-oxley.1	J418d	J418d	Y	DP15	
DP15-oxley.1	J418f	J418f	NO_bwa_doesnt_like_it	DP15	
DP15-oxley.1	J421a	J421a	Y	DP15	
DP15-oxley.1	J421c	J421c	Y	DP15	
DP15-oxley.1	J421d	J421d	Y	DP15	
DP15-oxley.1	J421e	J421e	Y	DP15	
DP15-oxley.1	J421f	J421f	Y	DP15	
DP15-oxley.1	J421g	J421g	Y	DP15	
DP15-oxley.1	J421h	J421h	Y	DP15	
DP15-oxley.1	J421i	J421i	Y	DP15	
DP15-oxley.1	J422	J422	Y	DP15	
DP15-oxley.1	J422b	J422b	Y	DP15	
DP15-oxley.1	J422d	J422d	Y	DP15	
DP15-oxley.1	J422h	J422h	Y	DP15	
DP15-oxley.1	J422i	J422i	Y	DP15	
DP15-oxley.1	J424h	J424h	Y	DP15	
DP15-oxley.1	J424i	J424i	Y	DP15	
DP15-oxley.1	J426e	J426e	Y	DP15	
DP15-oxley.1	J433i	J433i	Y	DP15	
DP15-oxley.1	TLC724	TLC724	Y	DP15	
DP15-oxley.1	TLC732	TLC732	Y	DP15	
DP15-oxley.1	TLC734	TLC734	Y	DP15	
DP15-oxley.1	TLC738-1	TLC738-1	Y	DP15	
DP15-oxley.1	TLC739	TLC739	Y	DP15	
DP15-oxley.1	TLC750	TLC750	Y	DP15	
DP15-oxley.1	TLC757	TLC757	Y	DP15	
DP15-oxley.1	TLC758	TLC758	Y	DP15	
DP15-oxley.1	TLC760	TLC760	Y	DP15	
DP15-oxley.1	TLC761	TLC761	Y	DP15	
DP15-oxley.1	TLC764	TLC764	Y	DP15	
DP15-oxley.1	TLC807	TLC807	Y	DP15	
DP15-oxley.1	TLC827	TLC827	Y	DP15	
DP15-oxley.1	TLC830	TLC830	Y	DP15	
DP15-oxley.1	TLC831	TLC831	Y	DP15	
DP15-oxley.1	TLC908	TLC908	Y	DP15	
DP15-oxley.1	TLC909	TLC909	Y	DP15	
DP15-oxley.1	TLC914	TLC914	Y	DP15	
DP15-oxley.1	TLC915	TLC915	Y	DP15	
DP15-oxley.1	TLC922-1	TLC922-1	Y	DP15	
DP15-oxley.1	TLC922-2	TLC922-2	Y	DP15	
DP15-oxley.1	TLC922-3	TLC922-3	Y	DP15	
DP15-oxley.1	TLC922-4	TLC922-4	Y	DP15	
DP15-oxley.1	TLC922-5	TLC922-5	Y	DP15	
DP15-oxley.1	TLC946	TLC946	Y	DP15	
DP15-oxley.1	TLC947	TLC947	Y	DP15	
DP15-oxley.1	TLC948	TLC948	Y	DP15	
DP15-oxley.1	TLC949	TLC949	Y	DP15	
DP15-oxley.1	TLC950	TLC950	Y	DP15	
DP15-oxley.1	TLC952-1	TLC952-1	Y	DP15	
DP15-oxley.1	TLC952-2	TLC952-2	Y	DP15	
DP15-oxley.1	TLC952-3	TLC952-3	Y	DP15	
DP15-oxley.1	TLC952-4	TLC952-4	Y	DP15	
DP15-oxley.1	TLC952-5	TLC952-5	Y	DP15	
DP15-oxley.1	TLC953C	TLC953C	Y	DP15	
DP15-oxley.1	TLC953E	TLC953E	Y	DP15	
DP15-oxley.1	TLC963A	TLC963A	Y	DP15	
DP15-oxley.1	TLC963C	TLC963C	Y	DP15	
DP15-plate1-6.0	FDK10	FDK10	Y	DP15	
DP15-plate1-6.0	GH1	GH1	Y	DP15	
DP15-plate1-6.0	GH2	GH2	Y	DP15	
DP15-plate1-6.0	J293	J293	Y	DP15	
DP15-plate1-6.0	J294	J294	Y	DP15	
DP15-plate1-6.0	J295	J295	Y	DP15	
DP15-plate1-6.0	J295-rep	J295	Y	DP15	
DP15-plate1-6.0	J296	J296	Y	DP15	
DP15-plate1-6.0	J298	J298	Y	DP15	
DP15-plate1-6.0	J300	J300	Y	DP15	
DP15-plate1-6.0	J301	J301	Y	DP15	
DP15-plate1-6.0	J302	J302	Y	DP15	
DP15-plate1-6.0	J303	J303	Y	DP15	
DP15-plate1-6.0	J304	J304	Y	DP15	
DP15-plate1-6.0	J307	J307	Y	DP15	
DP15-plate1-6.0	J310	J310	Y	DP15	
DP15-plate1-6.0	J311	J311	Y	DP15	
DP15-plate1-6.0	J312	J312	Y	DP15	
DP15-plate1-6.0	J315	J315	Y	DP15	
DP15-plate1-6.0	J316	J316	Y	DP15	
DP15-plate1-6.0	J317	J317	Y	DP15	
DP15-plate1-6.0	J318	J318	Y	DP15	
DP15-plate1-6.0	J319	J319	Y	DP15	
DP15-plate1-6.0	J320	J320	Y	DP15	
DP15-plate1-6.0	J321g	J321g	Y	DP15	
DP15-plate1-6.0	J322	J322	Y	DP15	
DP15-plate1-6.0	J324	J324	Y	DP15	
DP15-plate1-6.0	J326	J326	Y	DP15	
DP15-plate1-6.0	J327	J327	Y	DP15	
DP15-plate1-6.0	J328	J328	Y	DP15	
DP15-plate1-6.0	J329	J329	Y	DP15	
DP15-plate1-6.0	J330	J330	Y	DP15	
DP15-plate1-6.0	J331	J331	Y	DP15	
DP15-plate1-6.0	J333	J333	Y	DP15	
DP15-plate1-6.0	J333_plus	J333	Y	DP15	
DP15-plate1-6.0	J333a	J333a	Y	DP15	
DP15-plate1-6.0	J334	J334	Y	DP15	
DP15-plate1-6.0	J335	J335	Y	DP15	
DP15-plate1-6.0	J338	J338	Y	DP15	
DP15-plate1-6.0	J339	J339	Y	DP15	
DP15-plate1-6.0	J340	J340	Y	DP15	
DP15-plate1-6.0	J341	J341	Y	DP15	
DP15-plate1-6.0	J341a	J341a	Y	DP15	
DP15-plate1-6.0	J341b	J341b	Y	DP15	
DP15-plate1-6.0	J341c	J341c	Y	DP15	
DP15-plate1-6.0	J341d	J341d	Y	DP15	
DP15-plate1-6.0	J342	J342	Y	DP15	
DP15-plate1-6.0	J342a	J342a	Y	DP15	
DP15-plate1-6.0	J342a-rep	J342a	Y	DP15	
DP15-plate1-6.0	J342b	J342b	Y	DP15	
DP15-plate1-6.0	J342c	J342c	Y	DP15	
DP15-plate1-6.0	J342d	J342d	Y	DP15	
DP15-plate1-6.0	J343	J343	Y	DP15	
DP15-plate1-6.0	J344	J344	Y	DP15	
DP15-plate1-6.0	J345	J345	Y	DP15	
DP15-plate1-6.0	J345_plus	J345	Y	DP15	
DP15-plate1-6.0	J345a	J345a	Y	DP15	
DP15-plate1-6.0	J345d	J345d	Y	DP15	
DP15-plate1-6.0	J346	J346	Y	DP15	
DP15-plate1-6.0	J347	J347	Y	DP15	
DP15-plate1-6.0	J348	J348	Y	DP15	
DP15-plate1-6.0	J349	J349	Y	DP15	
DP15-plate1-6.0	J349a	J349a	Y	DP15	
DP15-plate1-6.0	J349b	J349b	Y	DP15	
DP15-plate1-6.0	J349d	J349d	Y	DP15	
DP15-plate1-6.0	J349e	J349e	Y	DP15	
DP15-plate1-6.0	J349f	J349f	Y	DP15	
DP15-plate1-6.0	J349g	J349g	Y	DP15	
DP15-plate1-6.0	J349h	J349h	Y	DP15	
DP15-plate1-6.0	J349i	J349i	Y	DP15	
DP15-plate1-6.0	J349j	J349j	Y	DP15	
DP15-plate1-6.0	J350	J350	Y	DP15	
DP15-plate1-6.0	J350a	J350a	Y	DP15	
DP15-plate1-6.0	J350b	J350b	Y	DP15	
DP15-plate1-6.0	J350c	J350c	Y	DP15	
DP15-plate1-6.0	J350d	J350d	Y	DP15	
DP15-plate1-6.0	J350e	J350e	Y	DP15	
DP15-plate1-6.0	J350f	J350f	Y	DP15	
DP15-plate1-6.0	J350g	J350g	Y	DP15	
DP15-plate1-6.0	J350h	J350h	Y	DP15	
DP15-plate1-6.0	J350i	J350i	Y	DP15	
DP15-plate1-6.0	J351	J351	Y	DP15	
DP15-plate1-6.0	J351_plus	J351	Y	DP15	
DP15-plate1-6.0	J352	J352	Y	DP15	
DP15-plate1-6.0	J352a	J352a	Y	DP15	
DP15-plate1-6.0	J352b	J352b	Y	DP15	
DP15-plate1-6.0	J352c	J352c	Y	DP15	
DP15-plate1-6.0	J352d	J352d	Y	DP15	
DP15-plate1-6.0	J352e	J352e	Y	DP15	
DP15-plate1-6.0	J352f	J352f	Y	DP15	
DP15-plate1-6.0	J352g	J352g	Y	DP15	
DP15-plate1-6.0	J352h	J352h	Y	DP15	
DP15-plate1-6.0	J352i	J352i	Y	DP15	
DP15-plate1-6.0	J353	J353	Y	DP15	
DP15-plate1-6.0	J354	J354	Y	DP15	
DP15-plate1-6.0	J355	J355	Y	DP15	
DP15-plate1-6.0	J355a	J355a	Y	DP15	
DP15-plate1-6.0	J355b	J355b	Y	DP15	
DP15-plate1-6.0	J355c	J355c	Y	DP15	
DP15-plate1-6.0	J355d	J355d		DP15	
DP15-plate1-6.0	J355e	J355e	Y	DP15	
DP15-plate1-6.0	J355f	J355f	Y	DP15	
DP15-plate1-6.0	J355g	J355g	Y	DP15	
DP15-plate1-6.0	J357	J357	Y	DP15	
DP15-plate1-6.0	J358	J358	Y	DP15	
DP15-plate1-6.0	J359	J359	Y	DP15	
DP15-plate1-6.0	J359a	J359a	Y	DP15	
DP15-plate1-6.0	J359b	J359b	Y	DP15	
DP15-plate1-6.0	J359c	J359c	Y	DP15	
DP15-plate1-6.0	J359d	J359d	Y	DP15	
DP15-plate1-6.0	J359e	J359e	Y	DP15	
DP15-plate1-6.0	J359g	J359g	Y	DP15	
DP15-plate1-6.0	J359h	J359h	Y	DP15	
DP15-plate1-6.0	J359i	J359i	Y	DP15	
DP15-plate1-6.0	J360	J360	Y	DP15	
DP15-plate1-6.0	J361	J361	Y	DP15	
DP15-plate1-6.0	J361a	J361a	Y	DP15	
DP15-plate1-6.0	J361b	J361b	Y	DP15	
DP15-plate1-6.0	J361c	J361c	Y	DP15	
DP15-plate1-6.0	J361d	J361d	Y	DP15	
DP15-plate1-6.0	J361e	J361e	Y	DP15	
DP15-plate1-6.0	J361f	J361f	Y	DP15	
DP15-plate1-6.0	J361g	J361g	Y	DP15	
DP15-plate1-6.0	J361h	J361h	Y	DP15	
DP15-plate1-6.0	J361i	J361i	Y	DP15	
DP15-plate1-6.0	J362	J362	Y	DP15	
DP15-plate1-6.0	J362_young	J362	Y	DP15	
DP15-plate1-6.0	J362a	J362a	Y	DP15	
DP15-plate1-6.0	J362b	J362b	Y	DP15	
DP15-plate1-6.0	J363	J363	Y	DP15	
DP15-plate1-6.0	J363_plus	J363	Y	DP15	
DP15-plate1-6.0	J364	J364	Y	DP15	
DP15-plate1-6.0	J365	J365	Y	DP15	
DP15-plate1-6.0	J366	J366	Y	DP15	
DP15-plate1-6.0	J366_plus	J366	Y	DP15	
DP15-plate1-6.0	J367	J367	Y	DP15	
DP15-plate1-6.0	J367a	J367a	Y	DP15	
DP15-plate1-6.0	J367b	J367b	Y	DP15	
DP15-plate1-6.0	J367c	J367c	Y	DP15	
DP15-plate1-6.0	J367d	J367d	Y	DP15	
DP15-plate1-6.0	J367e	J367e	Y	DP15	
DP15-plate1-6.0	J367f	J367f	Y	DP15	
DP15-plate1-6.0	J367g	J367g	Y	DP15	
DP15-plate1-6.0	J367h	J367h	Y	DP15	
DP15-plate1-6.0	J367i	J367i	Y	DP15	
DP15-plate1-6.0	J368	J368	Y	DP15	
DP15-plate1-6.0	J369	J369	Y	DP15	
DP15-plate1-6.0	J370	J370	Y	DP15	
DP15-plate1-6.0	J371	J371	Y	DP15	
DP15-plate1-6.0	J372	J372	Y	DP15	
DP15-plate1-6.0	J373	J373	Y	DP15	
DP15-plate1-6.0	J374	J374	Y	DP15	
DP15-plate1-6.0	J374a	J374a	Y	DP15	
DP15-plate1-6.0	J374b	J374b	Y	DP15	
DP15-plate1-6.0	J374c	J374c	Y	DP15	
DP15-plate1-6.0	J374d	J374d	Y	DP15	
DP15-plate1-6.0	J374e	J374e	Y	DP15	
DP15-plate1-6.0	J374f	J374f	Y	DP15	
DP15-plate1-6.0	J374g	J374g	Y	DP15	
DP15-plate1-6.0	J374h	J374h	Y	DP15	
DP15-plate1-6.0	J374i	J374i	Y	DP15	
DP15-plate1-6.0	J375	J375	Y	DP15	
DP15-plate1-6.0	J375-rep1	J375	Y	DP15	
DP15-plate1-6.0	J376	J376	Y	DP15	
DP15-plate1-6.0	J376a	J376a	Y	DP15	
DP15-plate1-6.0	J376a-rep	J376a	Y	DP15	
DP15-plate1-6.0	J376b	J376b	Y	DP15	
DP15-plate1-6.0	J376c	J376c	Y	DP15	
DP15-plate1-6.0	J376d	J376d	Y	DP15	
DP15-plate1-6.0	J376e	J376e	Y	DP15	
DP15-plate1-6.0	J376f	J376f	Y	DP15	
DP15-plate1-6.0	J376g	J376g	Y	DP15	
DP15-plate1-6.0	J376h	J376h	Y	DP15	
DP15-plate1-6.0	J376i	J376i	Y	DP15	
DP15-plate1-6.0	J377	J377	Y	DP15	
DP15-plate1-6.0	J377a	J377a	Y	DP15	
DP15-plate1-6.0	J377b	J377b	Y	DP15	
DP15-plate1-6.0	J377c	J377c	Y	DP15	
DP15-plate1-6.0	J377d	J377d	Y	DP15	
DP15-plate1-6.0	J377e	J377e	Y	DP15	
DP15-plate1-6.0	J377e-rep	J377e	Y	DP15	
DP15-plate1-6.0	J377g	J377g	Y	DP15	
DP15-plate1-6.0	J377h	J377h	Y	DP15	
DP15-plate1-6.0	J377i	J377i	Y	DP15	
DP15-plate1-6.0	J379	J379	Y	DP15	
DP15-plate1-6.0	J381	J381	Y	DP15	
DP15-plate1-6.0	J382a	J382a	Y	DP15	
